Provinsi,KabupatenKota,NamaWisata,Rating,Reviews,JenisWisata,Latitude,Longitude
Bali,Badung,Kuta Beach,4.6,16363,Air,-8.7226249,115.1650211
Bali,Badung,Amphitheatre at Desa Potato Head,4.6,7,Taman,-8.67868,115.1450759
Bali,Badung,Munggu Beach,4.8,16,Air,-8.6484082,115.1124196
Bali,Badung,Bali Bomb Memorial,4.6,7737,Taman,-8.7172698,115.1699839
Bali,Badung,Balangan Beach,4.5,1848,Air,-8.7910968,115.1198316
Bali,Badung,The Flea Market,3.8,1959,Taman,-8.685924,115.1513939
Bali,Badung,LAGUNA BEACH BALI,5,2,Air,-8.6697847,115.1390969
Bali,Badung,"Baruna Statue, God of Sea",4.3,18,Monumen,-8.7375094,115.1559633
Bali,Badung,Nirmala Waterpark,3.6,470,Air,-8.815713,115.1504919
Bali,Badung,Kelan Beach,4.7,56,Air,-8.7551201,115.1619959
Bali,Badung,Sekeh Beach ( Airport Reef Bali ),4.7,149,Air,-8.7413915,115.156095
Bali,Badung,Batu Bolong Beach,4.7,34,Air,-8.6594799,115.1256751
Bali,Badung,Wana Segara Kertih,4.9,58,Taman,-8.7671012,115.1826177
Bali,Badung,Petitenget Beach,4.7,47,Air,-8.6823579,115.1464579
Bali,Badung,Masceti Temple,4.2,713,Religi,-8.6818564,115.151158
Bali,Badung,FROGY SURFING and BAR,5,11,Air,-8.694115,115.1572242
Bali,Badung,Potato Head Beach Club,4.6,18531,Taman,-8.6794353,115.1476811
Bali,Badung,Pantai Melisan,4.6,38,Air,-8.740465,115.1584302
Bali,Badung,PANTAI JIMBARAN,4.8,20,Air,-8.76991,115.1668699
Bali,Badung,Canggu beach,4.6,599,Air,-8.6580394,115.1264579
Bali,Badung,Megada Beach,4.8,22,Air,-8.654819,115.1219176
Bali,Badung,Grubugan Waterfall Sading,4.1,17,Air,-8.5959166,115.1972002
Bali,Badung,Batu Lantang Waterfall,4.6,48,Air,-8.3509786,115.217008
Bali,Badung,Uluwatu Temple,4.6,40980,Religi,-8.8291432,115.0826538
Bali,Badung,Uma Desa Canggu,4.6,50,Taman,-8.6298282,115.1430172
Bali,Badung,Pantai Noanui,5,10,Air,-8.7752088,115.22265
Bali,Badung,Atlas Beach Fest,4.6,3927,Taman,-8.6651578,115.1373907
Bali,Badung,Pantai Labuan Sait,4.7,7,Air,-8.8315362,115.1241991
Bali,Badung,Monumen Perjuangan Bangsal Bali,4.5,484,Monumen,-8.6109502,115.1734391
Bali,Badung,Kereban Langit Temple,4.7,262,Religi,-8.5980551,115.1822164
Bali,Badung,Pura Puru Sada (Kahyangan Jagat),4.7,159,Religi,-8.5698023,115.1691736
Bali,Badung,Jogging Track Penarungan,4.7,38,Taman,-8.5698017,115.1537238
Bali,Badung,Taman Rekreasi Delta Dalung,5,5,Taman,-8.6105063,115.1378141
Bali,Klungkung,Kertha Gosa Park,4.5,"3,211",Taman,-8.5357626,115.2593978
Bali,Klungkung,Kelingking Beach,4.8,12544,Air,-8.7503865,115.3284262
Bali,Klungkung,Angel's Billabong,4.6,3766,Air,-8.7503865,115.3284262
Bali,Klungkung,Goa Jepang Klungkung,4.3,302,Taman,-8.5525982,115.2371193
Bali,Klungkung,Devil's Tears,4.6,5980,Air,-8.690565,115.2860928
Bali,Klungkung,Aan Secret Waterfall,4.8,362,Air,-8.5139213,115.34822
Bali,Klungkung,Lapangan Puputan Klungkung,4.6,1608,Taman,-8.5351365,115.4011381
Bali,Klungkung,Puputan Klungkung monument,4.7,795,Monumen,-8.5348317,115.3673581
Bali,Klungkung,Puri Agung Klungkung,4.7,141,Religi,-8.5351365,115.4011381
Bali,Klungkung,DESA WISATA BAKAS,4.6,26,Taman,-8.5213315,115.3668795
Bali,Klungkung,Bukit Belong,4.3,323,Bukit,-8.5449492,115.4265273
Bali,Klungkung,Klungkung Royal Palace,4.5,145,Religi,-8.5357948,115.4018105
Bali,Klungkung,Tirai Air Terjun Tukad Unda,4.5,588,Air,-8.5338492,115.4098649
Bali,Klungkung,Pantai Sedayu,4.4,88,Air,-8.5748151,115.3886463
Bali,Klungkung,The Tadah Uwuk Waterfall and Canyon view Spring Water pool,4.4,26,Air,-8.4990911,115.3569335
Bali,Klungkung,Pantai Batu Tumpeng,4.4,185,Air,-8.5752757,115.4101211
Bali,Klungkung,Kali Unda,4.5,302,Air,-8.5335246,115.4105569
Bali,Klungkung,Wisata Tirta Srinadi,4,610,Air,-8.5539149,115.4117146
Bali,Klungkung,Semarajaya Museum,4.6,36,Taman,-8.5355856,115.401451
Bali,Klungkung,Pantai Klotok,4.5,522,Air,-8.5764594,115.3986673
Bali,Klungkung,Pura Watu Klotok,4.6,485,Religi,-8.5764492,115.3996771
Bali,Klungkung,Bukit Tengah,4.6,266,Bukit,-8.5385763,115.4756611
Bali,Klungkung,Dam Tukad Yeh Unda Klungkung,4.5,52,Air,-8.5348042,115.4089375
Bali,Klungkung,Bakas levi rafting & Elephant Tour,4,273,Air,-8.5204859,115.357703
Bali,Klungkung,"Simpang Lima Klungkung, Patung Saraswati",4.6,49,Monumen,-8.5343064,115.3963254
Bali,Klungkung,Lumangan Beach,4.5,77,Air,-8.7402834,115.4537083
Bali,Klungkung,Pantai Goa Lawah,4.4,240,Air,-8.5530695,115.4664189
Bali,Klungkung,Goa Lawah Temple,4.6,5280,Religi,-8.5530695,115.4644877
Bali,Klungkung,Tukad Tista,4.6,47,Air,-8.5087457,115.4486124
Bali,Klungkung,Bendungan Tukad Yeh Unda,4.3,143,Air,-8.5536891,115.4043821
Bali,Klungkung,Pantai Segara Kusamba,4.4,135,Air,-8.563028,115.4365318
Bali,Klungkung,Pantai Goa Lawah (Timur Pura - Rest Area),4.5,808,Air,-8.5517007,115.4525679
Bali,Klungkung,Monkey Hill,4.6,8,Taman,-8.5458861,115.4428799
Bali,Klungkung,Wisata Bukit,4.1,16,Bukit,-8.5263793,115.3978218
Bali,Klungkung,Tourism Village Kamasan,4.5,36,Taman,-8.5471958,115.3880261
Bali,Klungkung,Pantai Pesinggahan,5,2,Air,-8.5547862,115.4456677
Bali,Klungkung,Pantai Monggalan,4.4,57,Air,-8.5664684,115.4330795
Bali,Klungkung,Pantai Jumpai,4.1,106,Air,-8.574705,115.4023135
Bali,Klungkung,Plan Center of Art in Klungkung Bali Indonesia,4.8,4,Taman,-8.566967,115.4112236
Bali,Klungkung,Celuk Waterfall,4.6,7,Air,-8.513208,115.4465156
Bali,Klungkung,Tegehan waterfall,4.3,3,Air,-8.530948,115.3710366
Bali,Klungkung,Danau Yeh Malet,4,272,Air,-8.5414575,115.4664015
Bali,Klungkung,Museum Kertagosa,4.7,75,Taman,-8.5356217,115.3849066
Bali,Klungkung,Pura Tirta Bima,4.9,8,Religi,-8.5169417,115.4231428
Bali,Klungkung,Jembatan Merah Proyek Pusat Kebudayaan Bali,4.7,73,Taman,-8.56554,115.4085956
Bali,Klungkung,Pantai Belatung,4.2,48,Air,-8.5507383,115.4606641
Bali,Klungkung,Pura Taman Sari,4.4,13,Religi,-8.5241373,115.3793844
Bali,Klungkung,Anjungan Break Water Pusat Kebudayaan Bali (PKB) Di Kab. Klungkung,5,5,Air,-8.5758531,115.4095923
Bali,Klungkung,Wisata Konstruksi Galian C,4.5,17,Air,-8.5728913,115.41586
Bali,Klungkung,Pantai Pura Dalem,4.2,10,Air,-8.577013,115.3858306
Bali,Klungkung,"Pura Taman Sari, Semarapura",4.9,12,Religi,-8.5323602,115.3894773
Bali,Klungkung,Alun - alun Ida I Dewa Agung Jambe,5,2,Taman,-8.5352501,115.3837858
Bali,Klungkung,Taman Kota Klungkung,4.5,149,Taman,-8.5251857,115.3837841
Bali,Klungkung,Penglukatan Pura Tirta Suranadi,4.4,15,Religi,-8.5251857,115.3837841
Bali,Klungkung,Kentel Gumi Temple,4.8,362,Religi,-8.5464612,115.347994
Bali,Klungkung,Angklung River Camp,4.5,4,Taman,-8.520985,115.3891076
Bali,Klungkung,The Monkey Bar at Bella Vista,4.5,915,Taman,-8.5165216,115.4475912
Bali,Klungkung,Air Terjun petapan,4.5,33,Air,-8.5016168,115.3665838
Bali,Klungkung,Goa Giri Putri Temple,4.5,1624,Religi,-8.7089515,115.5680903
Bali,Klungkung,Gamat Bay,4.6,1119,Air,-8.7011172,115.4512243
Bali,Klungkung,Broken Beach,4.7,4780,Air,-8.7332765,115.4503036
Bali,Klungkung,Crystal Bay Beach,4.4,3925,Air,-8.7156148,115.4585947
Bali,Klungkung,Pasih Andus (Smoky Beach),4.7,223,Air,-8.7230183,115.4467885
Bali,Klungkung,Smoke Beach Nusa Penida,4.8,28,Air,-8.7232381,115.447451
Bali,Klungkung,Puyung Beach,4.6,91,Air,-8.7202007,115.4531765
Bali,Klungkung,Penida Island,4.5,2477,Taman,-8.727807,115.5441415
Bali,Klungkung,Secret Point Beach,4.6,193,Air,-8.706513,115.4381401
Bali,Klungkung,Tembeling Beach and Forest,4.5,1497,Air,-8.7706991,115.496674
Bali,Klungkung,Song Tepo Beach,4.4,41,Air,-8.69784,115.4485204
Bali,Klungkung,Devil's Billabong,4.7,81,Air,-8.7237928,115.4477943
Bali,Klungkung,Crystal Bay Dive Site,4.2,25,Air,-8.7152788,115.4558634
Bali,Klungkung,PRAPAT BEACH,4.5,20,Air,-8.6723282,115.4998733
Bali,Klungkung,Paluang Cliff,4.7,1227,Air,-8.7536584,115.4766197
Bali,Klungkung,Atuh Beach,4.6,3724,Air,-8.7734116,115.6215371
Bali,Klungkung,Diamond Beach,4.7,5558,Air,-8.7751348,115.6199466
Bali,Klungkung,Banah Cliff Point,4.5,356,Air,-8.7670731,115.486622
Bali,Klungkung,Thousand Islands Viewpoint,4.6,2107,Air,-8.7787791,115.6166431
Bali,Klungkung,mata Air crystal bay,4.1,29,Air,-8.7167896,115.4593493
Bali,Klungkung,Gala-Gala Underground House,3.8,373,Taman,-8.6918976,115.4394287
Bali,Klungkung,Korawa Beach,4.7,37,Air,-8.7364954,115.4550715
Nusa Tenggara Barat,Bima,Pantai Lariti,4.4,964,Air,-8.5983662,119.0360221
Nusa Tenggara Barat,Bima,Pantai Papa,4.2,45,Air,-8.6458848,119.0417737
Nusa Tenggara Barat,Bima,Baba Wadu beach,4.3,62,Air,-8.6891379,118.8798923
Nusa Tenggara Barat,Bima,Pantai Naganuri,3,3,Air,-8.5537919,119.0224769
Nusa Tenggara Barat,Bima,Pantai bajopulau,4.5,17,Air,-8.5805965,119.0447553
Nusa Tenggara Barat,Bima,Pantai Poja,4.7,7,Air,-8.475061,119.0439456
Nusa Tenggara Barat,Bima,Pantai Limbu pa-Py,5,1,Air,-8.557075,119.0439245
Nusa Tenggara Barat,Bima,Pantai Oi Caba,4.1,12,Air,-8.4408783,119.0274712
Nusa Tenggara Barat,Bima,"Pantai Pink Lambu, Bima NTB",4.7,124,Air,-8.5615053,119.1669286
Nusa Tenggara Barat,Bima,Pink Beach Lambu,4.7,6,Air,-8.5717206,119.151231
Nusa Tenggara Barat,Bima,Pantai Pasir Putih Wera,5,11,Air,-8.4396207,119.0350809
Nusa Tenggara Barat,Bima,Pantai Tanjung Meriam,4.6,18,Air,-8.6107248,119.1899426
Nusa Tenggara Barat,Bima,Pasir Putih (White Beach),4.6,5,Air,-8.5799633,119.0460502
Nusa Tenggara Barat,Bima,Pantai Lawata Bima,4.2,810,Air,-8.4716507,118.7107908
Nusa Tenggara Barat,Bima,Pantai Radu Bima,4.1,10,Air,-8.390607,119.0014283
Nusa Tenggara Barat,Bima,PUNCAK PASIR PUTIH BADJO PULAU,4.4,7,Air,-8.5803038,119.0435155
Nusa Tenggara Barat,Bima,Pantai Buntu Kota Bima,4.5,10,Air,-8.3914419,118.7015586
Nusa Tenggara Barat,Bima,Situs Uma Lengge wawo,4.5,525,Taman,-8.5245477,118.8457849
Nusa Tenggara Barat,Bima,Poja Beach,4.8,9,Air,-8.5019398,119.0390871
Nusa Tenggara Barat,Bima,Pantai Lawoli,4.9,15,Air,-8.7347314,119.0471391
Nusa Tenggara Barat,Bima,pantai Torowamba,4.8,10,Air,-8.5111874,119.0524744
Nusa Tenggara Barat,Bima,Mangge Longko Beach,4.7,26,Air,-8.6154195,119.1762577
Nusa Tenggara Barat,Bima,Dermaga Rompo,4.4,64,Air,-8.7069213,118.8026554
Nusa Tenggara Barat,Bima,Pantai Soro Bugis,4.4,20,Air,-8.7081419,118.8175477
Nusa Tenggara Barat,Bima,pantai so sanumbe,4.3,52,Air,-8.3497155,118.7282486
Nusa Tenggara Barat,Bima,Pantai Rontu,4.3,56,Air,-8.7970509,118.7121195
Nusa Tenggara Barat,Bima,Pantai Bonto Kota Bima,4.7,22,Air,-8.4047599,118.7035921
Nusa Tenggara Barat,Bima,Air Terjun RIAMAU,4.4,35,Air,-8.5153551,118.8977743
Nusa Tenggara Barat,Bima,Pantai Kalaki,4,197,Air,-8.5175147,118.6817847
Nusa Tenggara Barat,Bima,Taman Ria Kota Bima,4.2,813,Taman,-8.4603175,118.7413383
Nusa Tenggara Barat,Bima,Taman Amahami,4.4,1100,Taman,-8.4652451,118.722797
Nusa Tenggara Barat,Bima,Bima City Limit Park,4.1,283,Taman,-8.49544,118.7132187
Nusa Tenggara Barat,Bima,Taman Panda,4.4,366,Taman,-8.5076431,118.7043786
Nusa Tenggara Barat,Bima,Alun Alun Kota Bima,4.4,43,Taman,-8.4535768,118.7255358
Nusa Tenggara Barat,Bima,Mata Air Tampuro,3.9,132,Air,-8.3283822,118.2285952
Nusa Tenggara Barat,Bima,Masjid Terapung Amahami Kota Bima,4.6,957,Religi,-8.4653708,118.7214542
Nusa Tenggara Barat,Dompu,Pantai Wadu Jao,4.3,179,Air,-8.6661146,118.4249952
Nusa Tenggara Barat,Dompu,Air Terjun Panca Saneo,4.7,16,Air,-8.4068953,118.4453175
Nusa Tenggara Barat,Dompu,Pelangi Waterfall,3.5,4,Air,-8.4860178,118.4830286
Nusa Tenggara Barat,Dompu,Pantai Ngampa,4.4,26,Air,-8.6993057,118.4198847
Nusa Tenggara Barat,Dompu,Taman Kota Dompu,4.1,934,Taman,-8.5361524,118.4631905
Nusa Tenggara Barat,Dompu, Wadu jao Pantai,4.8,5,Air,-8.6580182,118.4168075
Nusa Tenggara Barat,Dompu,Ncona Waterfall,4.3,8,Air,-8.6259631,118.497012
Nusa Tenggara Barat,Dompu,Parks Hodo Beach Tourism,4.2,238,Air,-8.4506272,118.080192
Nusa Tenggara Barat,Dompu,Pantai mboru,5,1,Air,-8.3098905,118.3924945
Nusa Tenggara Barat,Dompu,Mount Tambora National Park,4.7,122,Bukit,-8.2726611,117.9796987
Nusa Tenggara Barat,Dompu,Lakey Beach,4.5,337,Air,-8.8290625,118.3824344
Nusa Tenggara Barat,Dompu,padang savana doro ncanga,4.9,18,Taman,-8.4408339,117.976252
Nusa Tenggara Barat,Dompu,Lakey Beach,4.6,154,Air,-8.7959285,118.3698453
Nusa Tenggara Barat,Dompu,Taman BERMAIN RAMAH ANAK ASRI KAB. DOMPU,5,1,Taman,-8.5354497,118.4647695
Nusa Tenggara Barat,Dompu,Taman PKB Dompu,5,1,Taman,-8.5292116,118.4583493
Nusa Tenggara Barat,Dompu,Taman Pendidikan Al-Qur'an (TPA/TPQ) Al Mansyuri,5,1,Taman,-8.542459,118.4626445
Nusa Tenggara Barat,Dompu,Taman Makam Pahlawan Dompu,3.5,2,Taman,-8.5820815,118.4847399
Nusa Tenggara Barat,Dompu,Taman Rasanggaro,4.1,16,Taman,-8.5477206,118.4199072
Nusa Tenggara Barat,Dompu,Taman MAHUNI HASAN SARUJIN,5,1,Taman,-8.5661985,118.4833787
Nusa Tenggara Barat,Dompu,Monumen Surfing Kab Dompu,3,1,Monumen,-8.5366615,118.4634331
Nusa Tenggara Barat,Dompu,Nanga Tumpu,4.5,528,Bukit,-8.5870784,118.2634077
Nusa Tenggara Barat,Lombok Barat,Wisata Alam Aiknyet,4.4,1233,Taman,-8.5336096,116.2030992
Nusa Tenggara Barat,Lombok Barat,Bunut Ngengkang Attraction,4.4,415,Taman,-8.5336071,116.2446879
Nusa Tenggara Barat,Lombok Barat,Pantai Kuranji,4.2,739,Air,-8.6338112,116.0721016
Nusa Tenggara Barat,Lombok Barat,Tibu Atas Waterfall,4.3,164,Air,-8.5404619,116.2293381
Nusa Tenggara Barat,Lombok Barat,Pantai Cemare Lembar,4.3,635,Air,-8.7207419,116.0579278
Nusa Tenggara Barat,Lombok Barat,Pantai Goa Landak,4.4,136,Air,-8.719808,116.0340084
Nusa Tenggara Barat,Lombok Barat,Bukit Tembere,4,78,Bukit,-8.5232669,116.1075929
Nusa Tenggara Barat,Lombok Barat,Bukit Korea Dopang,4.2,183,Bukit,-8.5232708,116.1278899
Nusa Tenggara Barat,Lombok Barat,Wisata Berugak Elen Sesaot,4.4,226,Taman,-8.5425597,116.2427007
Nusa Tenggara Barat,Lombok Barat,Gunung Batu Idung,4.4,493,Bukit,-8.708561,116.1066085
Nusa Tenggara Barat,Lombok Barat,Taman Wisata Alam Kerandangan,4.3,44,Taman,-8.4789096,116.0533088
Nusa Tenggara Barat,Lombok Barat,Bangko Bangko,4.2,178,Air,-8.7263472,115.8573693
Nusa Tenggara Barat,Lombok Barat,Regional Ecotourism Mangrove Bagek Twins (Twins),4.3,144,Taman,-8.7662221,116.0520598
Nusa Tenggara Barat,Lombok Barat,Wisata gunung Aur,4.4,25,Bukit,-8.5738171,116.263685
Nusa Tenggara Barat,Lombok Barat,Orong Bukal,4.6,170,Air,-8.8811842,115.982256
Nusa Tenggara Barat,Lombok Barat,Ekowisata Lembar Selatan (ELS),5,4,Taman,-8.7207253,116.0617879
Nusa Tenggara Barat,Lombok Barat,Air Terjun Timponan,4.7,73,Air,-8.5038809,116.2123771
Nusa Tenggara Barat,Lombok Barat,Air Terjun Tibu Tereng,3.5,22,Air,-8.5034654,116.1458473
Nusa Tenggara Barat,Lombok Barat,Taman Mekarsari Narmada,4.4,300,Taman,-8.6042387,116.1712058
Nusa Tenggara Barat,Lombok Barat,Pantai Elak Elak,4.3,340,Air,-8.7304684,115.9659539
Nusa Tenggara Barat,Lombok Barat,Wisata Purekmas ( Pusat Rekreasi Masyarakat) Desa Sesaot,3,1,Taman,-8.5402722,116.2439555
Nusa Tenggara Barat,Lombok Barat,Bukit Bengkaung Lembah Sari,4.4,44,Bukit,-8.500062,116.0903205
Nusa Tenggara Barat,Lombok Barat,Taman Hutan Raya Nuraksa,4.5,199,Taman,-8.5203828,116.2828408
Nusa Tenggara Barat,Lombok Barat,Ekowisata Mangrove Tanjung Batu,4.4,197,Taman,-8.7642224,116.0465398
Nusa Tenggara Barat,Lombok Barat,Mangrove Sekotong Tengah,4.4,137,Taman,-8.7642217,116.0465361
Nusa Tenggara Barat,Lombok Barat,Narmada Park,4.4,915,Air,-8.5952444,116.2042685
Nusa Tenggara Barat,Lombok Barat,Pemandian Suranadi,4.3,185,Air,-8.5710983,116.2322707
Nusa Tenggara Barat,Lombok Barat,Batu Kemalik Waterfall,4.2,136,Air,-8.5033046,116.1476685
Nusa Tenggara Barat,Lombok Tengah,SINTUNG PARK,4.5,13,Taman,-8.6050327,116.2264241
Nusa Tenggara Barat,Lombok Tengah,Taman Wisata Alam Gunung Tunak,4.3,201,Bukit,-8.7241687,116.1056423
Nusa Tenggara Barat,Lombok Tengah,Benang Stokel and Benang Kelambu Waterfall,4.3,1103,Air,-8.533019,116.3399496
Nusa Tenggara Barat,Lombok Tengah,Air Terjun Babak Pelangi,4.3,232,Air,-8.54587,116.3296381
Nusa Tenggara Barat,Lombok Tengah,Wisata Gunung Tengak Bangket Parak PETILASAN PRABU SILIWANGI,4.2,32,Bukit,-8.7978348,116.3437745
Nusa Tenggara Barat,Lombok Tengah,Kolam Kaca Batu Rudal,5,3,Air,-8.9060877,116.1596851
Nusa Tenggara Barat,Lombok Tengah,Bendungan Batujai,4.3,449,Air,-8.7356023,116.2556254
Nusa Tenggara Barat,Lombok Tengah,Lantan Ecotourism,3.7,10,Taman,-8.57257,116.3114362
Nusa Tenggara Barat,Lombok Tengah,Gua Sumur Lombok,4.2,90,Taman,-8.8896536,116.252539
Nusa Tenggara Barat,Lombok Tengah,Savana Bale Tepak,4.3,64,Taman,-8.7459514,116.2802779
Nusa Tenggara Barat,Lombok Tengah,Pantai merese,4.9,9,Air,-8.9097429,116.3156177
Nusa Tenggara Barat,Lombok Tengah,Goa Bangkang Prabu,4.3,431,Taman,-8.8866277,116.2452093
Nusa Tenggara Barat,Lombok Tengah,Wahana Wisata Edukasi Jabal Rahmah Desa Jango,4.4,313,Taman,-8.6945077,116.4053654
Nusa Tenggara Barat,Lombok Tengah,Air terjun pantai nambung,4.6,47,Air,-8.8723333,116.0992228
Nusa Tenggara Barat,Lombok Tengah,Air Terjun Sesere,5,12,Air,-8.5089066,116.3390314
Nusa Tenggara Barat,Lombok Tengah,Pantai Torok,4.4,188,Air,-8.8667173,116.1122167
Nusa Tenggara Barat,Lombok Tengah,Taman Wisata AIK Bukaq,5,1,Taman,-8.5813281,116.3419831
Nusa Tenggara Barat,Lombok Tengah,Wisata Alam Taman Lembah Gardena,3.9,81,Air,-8.6205413,116.1803395
Nusa Tenggara Barat,Lombok Tengah,Goa Kotak Lombok,4.4,108,Air,-8.9237123,116.3331178
Nusa Tenggara Barat,Lombok Tengah,Bukit Seger,4.7,591,Bukit,-8.9078631,116.2900348
Nusa Tenggara Barat,Lombok Tengah,Bukit balibe,4.5,44,Bukit,-8.7693429,116.2239813
Nusa Tenggara Barat,Lombok Tengah,Wisata telaga ijo,4.2,19,Air,-8.6616747,116.2106614
Nusa Tenggara Barat,Lombok Tengah,Air TERJUN ELONG TUNE,1,1,Air,-8.5515679,116.3181296
Nusa Tenggara Barat,Lombok Tengah,Areguling Beach Lombok,4.1,143,Air,-8.9039745,116.2417024
Nusa Tenggara Barat,Lombok Timur,Ekas Beach,4.3,572,Air,-8.8736656,116.4544934
Nusa Tenggara Barat,Lombok Timur,Pantai Tanjung Bloam,4.4,225,Air,-8.8792522,116.5695967
Nusa Tenggara Barat,Lombok Timur,Pantai Cemara,4.3,29,Air,-8.9021149,116.4992212
Nusa Tenggara Barat,Lombok Timur,Pantai Pink 3,4.5,106,Air,-8.8301349,116.5347243
Nusa Tenggara Barat,Lombok Timur,Pantai Sungkun,4.6,292,Air,-8.9206925,116.4450342
Nusa Tenggara Barat,Lombok Timur,Pantai Rungkang,4.5,16,Air,-8.9004597,116.4470288
Nusa Tenggara Barat,Lombok Timur,Lembah Ulem-Ulem,4.3,373,Taman,-8.5325796,116.4147011
Nusa Tenggara Barat,Lombok Timur,TELAGA BIRU PERIAN LOMBOK TIMUR,4.2,20,Air,-8.5437932,116.3888042
Nusa Tenggara Barat,Lombok Timur,Rambang Beach,4.2,176,Air,-8.7295864,116.551379
Nusa Tenggara Barat,Lombok Timur,Sunrise Land Lombok,4.4,91,Air,-8.70906,116.5642347
Nusa Tenggara Barat,Lombok Timur,Pantai Suryawangi,3.9,124,Air,-8.670849,116.5840135
Nusa Tenggara Barat,Lombok Timur,Pancor Kopong waterfall,4.3,321,Air,-8.6034014,116.4723519
Nusa Tenggara Barat,Lombok Timur,Air Terjun Semporonan,4.2,131,Air,-8.534946,116.4700673
Nusa Tenggara Barat,Lombok Timur,Wisata Kolam Alam Tetebatu,4.5,80,Air,-8.5470772,116.4240873
Nusa Tenggara Barat,Lombok Timur,Wisata Air Mencerit,4.1,19,Air,-8.5656048,116.4588114
Nusa Tenggara Barat,Lombok Timur,"Meriam Pantai Jepang , Nipponkaigun no Enganhō - 日本海軍の沿岸砲",4.6,122,Monumen,-8.8624775,116.5900297
Nusa Tenggara Barat,Lombok Timur,Wisata Taman Labuhan Haji Montong meong,4.5,40,Taman,-8.7083265,116.5647003
Nusa Tenggara Barat,Lombok Timur,"Beach LM Cafe, Pantai Pasir Putih, Sepolong Labuhan Haji, Lombok Timur, NTB.",4,187,Air,-8.7128797,116.5609703
Nusa Tenggara Barat,Lombok Timur,Wisata Gunung Kukus,4.3,28,Bukit,-8.5179106,116.4395843
Nusa Tenggara Barat,Lombok Timur,Wisata Air Pancor Kopong,4.3,10,Air,-8.6047058,116.4722003
Nusa Tenggara Barat,Lombok Timur,WISATA KOLAM RENANG DESA LENEK,4.2,5,Air,-8.5179106,116.4395843
Nusa Tenggara Barat,Lombok Utara,Mount Rinjani National Park,4.7,1625,Bukit,-8.4254297,116.3912966
Nusa Tenggara Barat,Lombok Utara,Air Terjun Tiu Sekeper,4.2,101,Air,-8.3586981,116.2864339
Nusa Tenggara Barat,Lombok Utara,Lombok Wildlife Park,4.5,1958,Taman,-8.398185,116.0888002
Nusa Tenggara Barat,Lombok Utara,Senaru Crater Rim,4.8,97,Bukit,-8.3847332,116.3620335
Nusa Tenggara Barat,Lombok Utara,Air terjun Kerta Gangga,4.6,84,Air,-8.3509325,116.1883573
Nusa Tenggara Barat,Lombok Utara,Tiu Ngumbak,3.7,3,Air,-8.3027341,116.2828599
Nusa Tenggara Barat,Lombok Utara,Rumah Pohon Gangga Murmas,4.3,150,Air,-8.3513008,116.1890184
Nusa Tenggara Barat,Lombok Utara,Tiu Pituq Waterfall,4.1,198,Air,-8.3513008,116.1890184
Nusa Tenggara Barat,Lombok Utara,Pantai Impos,4.4,161,Air,-8.3601915,116.0979541
Nusa Tenggara Barat,Lombok Utara,Air Terjun Tiu Pupus,4.1,140,Air,-8.3397401,116.1806271
Nusa Tenggara Barat,Lombok Utara,Pantai Klui,4.5,1282,Air,-8.4663543,115.9986728
Nusa Tenggara Barat,Lombok Utara,Nipah Beach,4.6,468,Air,-8.4332037,116.0454695
Nusa Tenggara Barat,Lombok Utara,Wild elephant Lombok,4.4,15,Taman,-8.3986305,116.126364
Nusa Tenggara Barat,Lombok Utara,Pantai Kecinan,4.5,1046,Air,-8.4059489,116.059858
Nusa Tenggara Barat,Lombok Utara,Pantai malimbu,4.5,329,Air,-8.441847,116.0378025
Nusa Tenggara Barat,Lombok Utara,desa beleq gumantar,4.7,108,Taman,-8.2914177,116.3128257
Nusa Tenggara Barat,Lombok Utara,Tumpasan Angen Waterfall Senaru,3.6,11,Air,-8.299247,116.3941883
Nusa Tenggara Barat,Lombok Utara,Pantai Tebing (Cliff Beach),3.5,19,Air,-8.2880607,116.2130781
Nusa Tenggara Barat,Lombok Utara,Bukit Malimbu (Malimbu Hill),4.6,1090,Bukit,-8.4431424,115.8813597
Nusa Tenggara Barat,Lombok Utara,Gili Meno beach,4.6,68,Air,-8.3537863,115.9092161
Nusa Tenggara Barat,Sumbawa,Wisata Alam Semongkat,4.3,208,Air,-8.5742263,117.3125385
Nusa Tenggara Barat,Sumbawa,Istana Dalam Loka,4.6,1341,Monumen,-8.5044344,117.4262346
Nusa Tenggara Barat,Sumbawa,Ai Beling Waterfall,4.7,55,Air,-8.6913541,117.3554543
Nusa Tenggara Barat,Sumbawa,Air terjun Semporon Tangkel waterfall,4.4,232,Air,-8.8461875,116.8359966
Nusa Tenggara Barat,Sumbawa,Istana Bala Kuning,4.5,30,Monumen,-8.5012495,117.4257329
Nusa Tenggara Barat,Sumbawa,Pelabuhan Badas,4.3,61,Air,-8.4624207,117.371321
Nusa Tenggara Barat,Sumbawa,Pantai Empan,4,83,Air,-8.4571177,117.3544235
Nusa Tenggara Barat,Sumbawa,Pantai Luk kabupaten Sumbawa,4.3,95,Air,-8.4407133,117.2982193
Nusa Tenggara Barat,Sumbawa,pantai bagus,2.6,5,Air,-8.4313329,117.2854125
Nusa Tenggara Barat,Sumbawa,Pantai Sentigi Luk,5,1,Air,-8.4305652,117.2938086
Nusa Tenggara Barat,Sumbawa Barat,Balas Beach,5,1,Air,-8.9325434,116.7425764
